Age,Gender,District,Education_Level,Qualification,Years_Experience,Languages_Spoken,Care_Category,Care_Service_Type,Preferred_Time,Expected_Salary,Match_Decision
42,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,16143.0,Rejected
42,Female,Kegalle,Diploma,NVQ Level 3,3.1,"Sinhala,English",Disability care,Looking after,Half-day,80065.0,Accepted
37,Female,Galle,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,18714.0,Rejected
27,Female,Colombo,Secondary,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Full-day,63881.0,Rejected
57,Male,Colombo,Diploma,Short caregiving course,4.0,"Sinhala,English",Elderly care,Looking after,Live-in,53085.0,Accepted
36,Male,Colombo,Diploma,Short caregiving course,3.2,"Sinhala,English",Elderly care,All-around,Full-day,40096.0,Accepted
41,Male,Kurunegala,Secondary/Diploma,NVQ Level 3,1.3,"Sinhala,English",Elderly care,Looking after,Half-day,77676.0,Accepted
28,Female,Colombo,Secondary,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,35486.0,Rejected
42,Female,Colombo,Secondary/Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,53432.0,Rejected
40,Female,Colombo,Degree,NVQ Level 3,0.4,"Sinhala,English",Elderly care,All-around,Full-day,65778.0,Rejected
36,Female,Colombo,Short Course,Diploma in Caregiving,0.2,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,24120.0,Accepted
38,Male,Kegalle,Diploma,NVQ Level 3,4.1,"Sinhala,English",Patient care,Supervising,Full-day,38039.0,Accepted
41,Male,Colombo,Secondary/Diploma,NVQ Level 3,2.8,"Sinhala,English",Elderly care,Looking after,Full-day,96181.0,Accepted
36,Female,Colombo,Diploma,"NVQ Level 4,Diploma in Caregiving",0.5,"Sinhala,English",Child care,Looking after,Half-day,41474.0,Accepted
44,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",2.9,"Sinhala,English","Elderly care,Patient care",Looking after,Full-day,68895.0,Accepted
50,Female,Kegalle,Degree,NVQ Level 3,4.0,"Sinhala,English",Patient care,Supervising,Full-day,33904.0,Accepted
41,Female,Kandy,Degree,"NVQ Level 3,Diploma in Caregiving",3.9,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,72481.0,Accepted
29,Male,Kegalle,Diploma,NVQ Level 3,0.4,"Sinhala,English",Disability care,Looking after,Half-day,12209.0,Accepted
41,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Child care,Looking after,Half-day,19280.0,Accepted
33,Female,Colombo,Diploma,NVQ Level 4,0.3,"Sinhala,English",Elderly care,Looking after,Full-day,33182.0,Rejected
49,Female,Colombo,Diploma,NVQ Level 3,0.9,"Sinhala,English",Patient care,Looking after,Full-day,65184.0,Accepted
25,Female,Colombo,Short Course,NVQ Level 3,0.6,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,17402.0,Accepted
28,Female,Colombo,Diploma,NVQ Level 3,1.2,"Sinhala,English",Elderly care,Supervising,Full-day,22484.0,Accepted
32,Male,Gampaha,Short Course,Diploma in Caregiving,0.5,"Sinhala,English",Disability care,Looking after,Half-day,56600.0,Accepted
32,Male,Galle,Diploma,NVQ Level 3,2.1,"Sinhala,English",Patient care,Supervising,Full-day,68969.0,Accepted
41,Female,Colombo,Diploma,NVQ Level 3,0.1,"Sinhala,English",Elderly care,All-around,Full-day,53024.0,Rejected
36,Female,Kalutara,Degree,"NVQ Level 4,Diploma in Caregiving",0.9,"Sinhala,English",Child care,Looking after,Half-day,80478.0,Accepted
35,Male,Matara,Diploma/Short Course,Short caregiving course,2.9,"Sinhala,English",Elderly care,Looking after,Live-in,53293.0,Accepted
33,Male,Gampaha,Diploma,Diploma in Caregiving,5.4,"Sinhala,English",Elderly care,Looking after,Hourly,17904.0,Accepted
31,Male,Kegalle,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,3255.0,Accepted
43,Female,Colombo,Diploma,NVQ Level 3,1.1,"Sinhala,English",Child care,Looking after,Half-day,32186.0,Accepted
29,Male,Colombo,Secondary,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,57490.0,Accepted
56,Male,Vavuniya,Diploma,NVQ Level 2,4.7,"Sinhala,English","Elderly care,Disability care",Looking after,Full-day,66008.0,Accepted
55,Male,Ratnapura,Diploma,NVQ Level 3,1.3,"Sinhala,English",Patient care,Looking after,Full-day,60850.0,Accepted
33,Female,Kandy,Degree,"NVQ Level 3,Diploma in Caregiving",5.2,"Sinhala,English",Patient care,Looking after,Full-day,114099.0,Accepted
51,Female,Colombo,Diploma/Degree,"NVQ Level 3,Diploma in Caregiving",0.1,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,40825.0,Accepted
39,Male,Colombo,Secondary,NVQ Level 3,1.0,"Sinhala,English",Elderly care,Looking after,Half-day,28718.0,Accepted
34,Male,Kegalle,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Half-day,68394.0,Accepted
45,Male,Monaragala,Diploma,NVQ Level 3,4.8,"Sinhala,English",Elderly care,Looking after,Full-day,28649.0,Accepted
42,Female,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",4.6,"Sinhala,English",Elderly care,Looking after,Full-day,78382.0,Accepted
36,Female,Kandy,Degree,"NVQ Level 3,Diploma in Caregiving",2.7,"Sinhala,English",Elderly care,Looking after,Full-day,52030.0,Accepted
31,Female,Colombo,Secondary,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,66069.0,Rejected
46,Male,Colombo,Diploma/Degree,Short caregiving course,4.2,"Sinhala,English",Elderly care,Looking after,Full-day,47165.0,Accepted
31,Male,Kegalle,Diploma,NVQ Level 3,0.9,"Sinhala,English",Elderly care,Looking after,Half-day,27113.0,Accepted
28,Female,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,32662.0,Accepted
35,Male,Gampaha,Diploma,NVQ Level 3,3.6,"Sinhala,English",Elderly care,Looking after,Full-day,45017.0,Accepted
23,Female,Colombo,Diploma,NVQ Level 3,0.1,"Sinhala,English",Elderly care,Looking after,Hourly,65463.0,Rejected
22,Male,Kegalle,Diploma,Diploma in Caregiving,0.1,"Sinhala,English",Domestic support,Unknown,Hourly,26542.0,Accepted
45,Male,Colombo,Diploma,NVQ Level 3,3.7,"Sinhala,English",Elderly care,Looking after,Hourly,14801.0,Accepted
41,Female,Colombo,Short Course,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Half-day,0.0,Accepted
34,Female,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Full-day,46677.0,Rejected
44,Male,Gampaha,Diploma,NVQ Level 3,5.7,"Sinhala,English",Elderly care,Looking after,Full-day,22353.0,Accepted
44,Female,Vavuniya ,Diploma,"NVQ Level 4,Diploma in Caregiving",5.8,"Sinhala,English","Palliative care,Domestic support",Looking after,Full-day,81700.0,Accepted
26,Female,Kandy,Degree,"NVQ Level 3,Diploma in Caregiving",2.8,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,44718.0,Accepted
35,Male,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Accepted
35,Male,Gampaha,Diploma,NVQ Level 3,3.6,"Sinhala,English",Elderly care,Looking after,Hourly,36678.0,Accepted
37,Female,Colombo,Degree,NVQ Level 3,0.9,"Sinhala,English",Child care,Looking after,Half-day,63051.0,Accepted
31,Female,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,26418.0,Rejected
26,Female,Colombo,Diploma,NVQ Level 3,0.7,Sinhala,Elderly care,All-around,Full-day,94144.0,Rejected
28,Female,Gampaha,Diploma,Diploma in Caregiving,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,42595.0,Accepted
55,Male,Ratnapura,Degree,"NVQ Level 3,Diploma in Caregiving",3.4,"Sinhala,English",Patient care,Looking after,Full-day,57047.0,Accepted
47,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.4,Sinhala,Elderly care,Looking after,Full-day,89192.0,Accepted
52,Female,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Full-day,38570.0,Accepted
32,Male,Gampaha,Diploma,NVQ Level 3,3.6,"Sinhala,English",Patient care,Cooking + looking after,Full-day,64045.0,Accepted
36,Female,Colombo,Short Course,NVQ Level 3,2.4,"Sinhala,English","Elderly care,Patient care",All-around,Half-day,55997.0,Accepted
28,Female,Colombo,Short Course,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,79620.0,Accepted
22,Male,Colombo,Secondary/Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,77597.0,Rejected
39,Female,Colombo,Short Course,Short Course,1.0,English,"Elderly care,Patient care",All-around,Half-day,69504.0,Accepted
57,Male,Jaffna,Diploma,NVQ Level 3,3.7,"English,Tamil",Disability care,All-around,Full-day,12428.0,Accepted
38,Male,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Full-day,32179.0,Accepted
42,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.2,"Sinhala,English",Elderly care,Looking after,Full-day,61001.0,Accepted
36,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.2,"Sinhala,English",Elderly care,Looking after,Half-day,54984.0,Accepted
44,Female,Colombo,Diploma,NVQ Level 3,0.1,"Sinhala,English",Elderly care,Looking after,Half-day,3443.0,Rejected
28,Female,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,36225.0,Rejected
25,Female,Puttalam,Diploma,NVQ Level 3,1.2,"Sinhala,English",Elderly care,Looking after,Half-day,12477.0,Rejected
42,Male,Colombo,Diploma,NVQ Level 3,2.9,"Sinhala,English",Patient care,All-around,Full-day,29118.0,Accepted
24,Male,Kegalle,Diploma,NVQ Level 3,0.3,"Sinhala,English",Patient care,Looking after,Hourly,23969.0,Rejected
58,Male,Colombo,Degree,Short caregiving course,3.7,"Sinhala,English",Elderly care,Looking after,Half-day,46250.0,Accepted
45,Male,Matara,Secondary/Diploma,NVQ Level 3,1.3,"Sinhala,English",Elderly care,Looking after,Live-in,45600.0,Accepted
50,Female,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,All-around,Half-day,85629.0,Accepted
46,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.4,Sinhala,Child care,Looking after,Half-day,55440.0,Accepted
32,Male,Colombo,Diploma,NVQ Level 3,3.9,"Sinhala,English",Elderly care,Looking after,Full-day,19806.0,Accepted
36,Male,Kegalle,Diploma,NVQ Level 3,3.8,"Sinhala,English",Patient care,Looking after,Hourly,9292.0,Accepted
33,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,70216.0,Rejected
32,Female,Colombo,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,37655.0,Accepted
32,Female,Colombo,Diploma,NVQ Level 3,1.3,"Sinhala,English",Elderly care,Looking after,Half-day,46422.0,Rejected
29,Male,Colombo,Diploma,NVQ Level 3,2.8,"Sinhala,English",Patient care,Looking after,Full-day,17269.0,Accepted
33,Female,Colombo,Diploma,NVQ Level 3,1.2,"Sinhala,English",Elderly care,Looking after,Full-day,52156.0,Accepted
50,Male,Colombo,Degree,Short caregiving course,3.7,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,55720.0,Accepted
31,Female,Ratnapura,Degree,"NVQ Level 3,Diploma in Caregiving",4.1,"Sinhala,English",Patient care,Looking after,Half-day,66294.0,Accepted
54,Male,Colombo,Diploma,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Full-day,22323.0,Accepted
35,Male,Kurunegala,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Hourly,77275.0,Accepted
32,Male,Kurunegala,Diploma,NVQ Level 3,2.1,"Sinhala,English",Elderly care,Looking after,Hourly,27287.0,Accepted
31,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,48863.0,Rejected
25,Male,Gampaha,Diploma,NVQ Level 3,1.9,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Accepted
44,Female,Colombo,Diploma,NVQ Level 3,0.6,Sinhala,Elderly care,Looking after,Full-day,57048.0,Accepted
40,Female,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,All-around,Full-day,46706.0,Accepted
30,Male,Colombo,Secondary/Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Half-day,26318.0,Accepted
30,Female,Colombo,Short Course,Diploma in Caregiving,0.7,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,15294.0,Accepted
28,Male,Colombo,Diploma,NVQ Level 3,3.3,"Sinhala,English",Elderly care,Looking after,Full-day,61890.0,Accepted
36,Female,Colombo,Diploma,NVQ Level 3,1.5,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,29822.0,Accepted
44,Male,Colombo,Secondary/Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,40039.0,Accepted
40,Female,Gampaha,Short Course,"NVQ Level 4,Diploma in Caregiving",0.8,"Sinhala,English",Disability care,Looking after,Half-day,47957.0,Accepted
23,Male,Colombo,Secondary,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,56445.0,Rejected
31,Female,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,35783.0,Rejected
48,Female,Kalutara,Diploma,NVQ Level 3,1.3,"Sinhala,English",Elderly care,Looking after,Half-day,72974.0,Accepted
36,Male,Colombo,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Full-day,47502.0,Accepted
36,Female,Colombo,Diploma,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,49354.0,Rejected
38,Female,Colombo,Short Course,NVQ Level 3,2.1,Sinhala,Elderly care,All-around,Full-day,99261.0,Accepted
26,Male,Kegalle,Diploma,Diploma in Caregiving,0.1,"Sinhala,English",Domestic support,Unknown,Half-day,9372.0,Accepted
36,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Child care,Looking after,Half-day,46445.0,Accepted
22,Female,Kalutara,Secondary/Diploma,NVQ Level 3,0.4,"Sinhala,English",Child care,Looking after,Half-day,30105.0,Rejected
31,Male,Gampaha,Diploma,NVQ Level 3,4.9,"Sinhala,English",Elderly care,Looking after,Full-day,22183.0,Accepted
24,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,30391.0,Rejected
39,Female,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,All-around,Full-day,51879.0,Rejected
35,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.4,Sinhala,Elderly care,Looking after,Half-day,48099.0,Accepted
27,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,28093.0,Rejected
34,Female,Kalutara,Diploma,NVQ Level 3,0.5,"Sinhala,English",Disability care,Looking after,Half-day,57731.0,Accepted
33,Female,Colombo,Short Course,"NVQ Level 3,Diploma in Caregiving",3.0,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,39179.0,Accepted
32,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,16462.0,Rejected
26,Male,Kalutara,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,19699.0,Accepted
46,Female,Colombo,Diploma,NVQ Level 4,0.0,Sinhala,Child care,Looking after,Half-day,0.0,Rejected
48,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,90936.0,Rejected
46,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",3.9,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,53178.0,Accepted
21,Male,Gampaha,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,72937.0,Accepted
37,Male,Colombo,Short Course,NVQ Level 3,1.1,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,34855.0,Accepted
25,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,89463.0,Accepted
29,Female,Colombo,Diploma,NVQ Level 3,1.1,"Sinhala,English",Elderly care,Looking after,Full-day,58344.0,Accepted
39,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.3,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,51105.0,Accepted
34,Male,Colombo,Short Course,Short caregiving course,1.0,"Sinhala,English",Disability care,Looking after,Half-day,12945.0,Accepted
41,Female,Kalutara,Secondary/Diploma,"First Aid Certificate,Diploma in Caregiving",1.6,"Sinhala,English",Child care,Looking after,Half-day,50056.0,Accepted
39,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",4.2,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,94663.0,Accepted
40,Male,Colombo,Diploma,Short caregiving course,2.9,"Sinhala,English",Disability care,All-around,Full-day,12379.0,Accepted
49,Male,Matara,Secondary/Short Course,Short caregiving course,1.5,"Sinhala,English",Elderly care,Looking after,Live-in,77412.0,Accepted
43,Female,Colombo,Diploma,NVQ Level 3,0.2,Sinhala,Elderly care,Looking after,Full-day,56467.0,Rejected
43,Female,Colombo,Diploma,NVQ Level 4,0.3,"Sinhala,English",Elderly care,All-around,Full-day,32043.0,Rejected
32,Male,Colombo,Diploma,NVQ Level 3,3.9,"Sinhala,English",Patient care,Looking after,Full-day,20362.0,Accepted
30,Female,Kalutara,Secondary/Diploma,NVQ Level 3,0.9,"Sinhala,English",Child care,Looking after,Half-day,28994.0,Accepted
39,Female,Colombo,Diploma,NVQ Level 3,2.2,"Sinhala,English",Elderly care,Looking after,Full-day,57568.0,Accepted
34,Male,Kegalle,Diploma,NVQ Level 3,4.5,"Sinhala,English",Patient care,Supervising,Hourly,56390.0,Accepted
48,Male,Colombo,Diploma,NVQ Level 3,2.4,"Sinhala,English",Elderly care,All-around,Full-day,89772.0,Accepted
46,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.1,"Sinhala,English","Elderly care,Child care",Looking after,Half-day,66873.0,Accepted
37,Male,Kegalle,Diploma,NVQ Level 3,2.6,"Sinhala,English",Disability care,Looking after,Full-day,16029.0,Accepted
40,Male,Matara,Secondary/Diploma,NVQ Level 3,1.3,"Sinhala,English",Elderly care,Looking after,Half-day,23675.0,Accepted
39,Female,Kalutara,Secondary/Diploma,"NVQ Level 3,First Aid Certificate,Diploma in Caregiving,Short caregiving course",2.0,"Sinhala,English",Disability care,Looking after,Half-day,4968.0,Accepted
52,Male,Colombo,Secondary/Short Course,NVQ Level 3,1.3,"Sinhala,English",Elderly care,Looking after,Half-day,74489.0,Accepted
30,Male,Colombo,Secondary/Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,35444.0,Accepted
47,Female,Colombo,Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,All-around,Full-day,72193.0,Accepted
29,Female,Kalutara,Secondary/Diploma,NVQ Level 3,2.0,Sinhala,Elderly care,Looking after,Half-day,6254.0,Accepted
39,Male,Vavuniya,Diploma/Degree,Short caregiving course,4.4,"Sinhala,English","Elderly care,Disability care",Looking after,Live-in,60610.0,Accepted
32,Male,Kalutara,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,All-around,Full-day,39844.0,Accepted
37,Male,Vavuniya,Short Course,Short caregiving course,3.7,"Sinhala,English",Disability care,Looking after,Half-day,61534.0,Accepted
37,Male,Colombo,Short Course,Short caregiving course,2.9,"Sinhala,English",Elderly care,All-around,Live-in,13693.0,Accepted
30,Male,Monaragala,Diploma,NVQ Level 3,3.9,"Sinhala,English",Elderly care,Looking after,Hourly,30738.0,Accepted
52,Male,Jaffna,Diploma,Diploma in Caregiving,5.3,"English,Tamil","Elderly care,Patient care,Palliative care",All-around,Full-day,5354.0,Accepted
29,Female,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,63964.0,Accepted
38,Female,Colombo,Degree,NVQ Level 3,0.2,"Sinhala,English",Elderly care,All-around,Full-day,43506.0,Accepted
51,Male,Kalutara,Secondary/Diploma,NVQ Level 3,1.0,"Sinhala,English",Disability care,Looking after,Full-day,44694.0,Accepted
45,Female,Colombo,Short Course,NVQ Level 3,0.0,Sinhala,Elderly care,All-around,Half-day,37895.0,Rejected
37,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,50577.0,Accepted
34,Female,Colombo,Diploma,NVQ Level 3,1.0,"Sinhala,English",Elderly care,Looking after,Full-day,52969.0,Rejected
44,Female,Kalutara,Diploma,NVQ Level 3,1.2,"Sinhala,English",Disability care,Looking after,Half-day,48089.0,Accepted
25,Female,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,0.0,Rejected
29,Male,Kegalle,Diploma,Diploma in Caregiving,3.9,"Sinhala,English",Disability care,Unknown,Half-day,0.0,Accepted
31,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,53552.0,Rejected
49,Male,Colombo,Diploma,Short caregiving course,4.0,"Sinhala,English",Elderly care,Looking after,Full-day,68134.0,Accepted
38,Female,Colombo,Diploma,NVQ Level 3,0.7,"Sinhala,English",Child care,Looking after,Half-day,10869.0,Accepted
56,Male,Kalutara,Diploma,NVQ Level 3,5.8,"Sinhala,English",Elderly care,Looking after,Full-day,21834.0,Accepted
45,Female,Colombo,Short Course,NVQ Level 3,3.7,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,56144.0,Accepted
46,Male,Colombo,Short Course,Short caregiving course,1.7,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,54347.0,Accepted
28,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,31070.0,Rejected
41,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,45789.0,Rejected
45,Male,Colombo,Diploma,Short caregiving course,2.8,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,27954.0,Accepted
36,Male,Matara,Diploma/Short Course,Short caregiving course,5.2,"Sinhala,English",Elderly care,Looking after,Half-day,19335.0,Accepted
35,Male,Colombo,Short Course,Short caregiving course,4.9,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,40398.0,Accepted
32,Male,Kalutara,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Half-day,31686.0,Rejected
49,Female,Colombo,Degree,NVQ Level 3,0.7,"Sinhala,English",Child care,Looking after,Half-day,53728.0,Accepted
35,Male,Kegalle,Diploma,NVQ Level 3,0.5,"Sinhala,English",Disability care,Looking after,Half-day,21950.0,Accepted
31,Male,Ratnapura,Diploma,NVQ Level 3,0.0,"Sinhala,English",Patient care,Supervising,Hourly,55248.0,Rejected
49,Male,Colombo,Short Course,NVQ Level 3,3.9,"Sinhala,English",Disability care,Looking after,Half-day,41834.0,Accepted
25,Male,Kegalle,Diploma,Diploma in Caregiving,0.3,"Sinhala,English",Disability care,Looking after,Half-day,8727.0,Accepted
48,Female,Colombo,Diploma,"First Aid Certificate,Diploma in Caregiving",1.0,"Sinhala,English",Elderly care,Looking after,Half-day,91642.0,Accepted
34,Male,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Half-day,55289.0,Accepted
34,Female,Gampaha,Diploma,NVQ Level 3,0.3,"Sinhala,English",Disability care,Looking after,Half-day,16604.0,Accepted
35,Male,Gampaha,Diploma,NVQ Level 3,4.2,"Sinhala,English",Elderly care,Looking after,Hourly,14946.0,Accepted
27,Female,Colombo,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Hourly,50065.0,Rejected
43,Male,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",5.5,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,80042.0,Accepted
33,Male,Colombo,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Hourly,63554.0,Rejected
30,Male,Kurunegala,Secondary,NVQ Level 3,1.0,"Sinhala,English",Elderly care,Looking after,Hourly,12838.0,Rejected
31,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.9,"Sinhala,English",Child care,Looking after,Half-day,62573.0,Accepted
46,Female,Colombo,Short Course,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,23750.0,Accepted
45,Female,Colombo,Diploma/Degree,"First Aid Certificate,Diploma in Caregiving",1.1,"Sinhala,English",Disability care,Looking after,Half-day,64743.0,Accepted
50,Male,Monaragala,Diploma,NVQ Level 3,4.1,"Sinhala,English",Elderly care,Looking after,Live-in,56837.0,Accepted
43,Male,Colombo,Short Course,Short caregiving course,3.1,"Sinhala,English",Disability care,Looking after,Half-day,19430.0,Accepted
38,Male,Matara,Diploma,NVQ Level 3,1.0,"Sinhala,English",Elderly care,Looking after,Hourly,4320.0,Accepted
39,Female,Colombo,Diploma,NVQ Level 3,0.9,"Sinhala,English",Elderly care,Looking after,Half-day,48497.0,Accepted
58,Female,Kalutara,Secondary/Diploma,"NVQ Level 3,Diploma in Caregiving",1.6,"Sinhala,English",Child care,Looking after,Half-day,78522.0,Accepted
33,Female,Colombo,Diploma,NVQ Level 3,0.9,"Sinhala,English",Elderly care,Looking after,Half-day,61551.0,Accepted
28,Male,Kalutara,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Hourly,20005.0,Rejected
34,Female,Colombo,Secondary/Diploma,NVQ Level 3,1.4,"Sinhala,English",Child care,Looking after,Half-day,23479.0,Accepted
50,Female,Colombo,Degree,NVQ Level 4,1.4,Sinhala,Child care,Looking after,Half-day,15885.0,Accepted
38,Female,Colombo,Short Course,NVQ Level 3,1.4,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,55975.0,Accepted
44,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",2.1,"Sinhala,English",Patient care,Looking after,Full-day,65418.0,Accepted
31,Female,Colombo,Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Full-day,60065.0,Accepted
39,Male,Colombo,Diploma,NVQ Level 3,1.0,"Sinhala,English",Elderly care,Looking after,Full-day,39626.0,Accepted
36,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,52914.0,Rejected
42,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.3,Sinhala,Elderly care,Looking after,Full-day,42708.0,Rejected
21,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,49920.0,Rejected
30,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",4.1,"Sinhala,English","Elderly care,Child care",Looking after,Half-day,56581.0,Accepted
32,Male,Colombo,Secondary/Short Course,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,49573.0,Accepted
39,Female,Colombo,Diploma,NVQ Level 3,0.1,"Sinhala,English",Elderly care,All-around,Full-day,27872.0,Rejected
43,Female,Colombo,Degree,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,47789.0,Rejected
