Age,Gender,District,Education_Level,Qualification,Years_Experience,Languages_Spoken,Care_Category,Care_Service_Type,Preferred_Time,Expected_Salary,Match_Decision
54,Male,Colombo,Degree,Short caregiving course,2.0,"Sinhala,English",Elderly care,Looking after,Live-in,36538.0,Accepted
28,Female,Kalutara,Diploma,NVQ Level 3,0.0,"Sinhala,English",Child care,Looking after,Half-day,31965.0,Rejected
30,Male,Kalutara,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Accepted
35,Female,Colombo,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,77456.0,Rejected
31,Female,Galle,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Unknown,Half-day,35595.0,Accepted
38,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.8,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,27906.0,Accepted
31,Female,Gampaha,Short Course,"NVQ Level 4,Diploma in Caregiving",0.9,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,85299.0,Accepted
31,Male,Kurunegala,Diploma,NVQ Level 3,1.6,"Sinhala,English",Elderly care,Looking after,Hourly,28803.0,Accepted
37,Female,Kalutara,Diploma,NVQ Level 3,0.6,"Sinhala,English",Disability care,Looking after,Half-day,41154.0,Accepted
51,Female,Ratnapura,Degree,"NVQ Level 3,First Aid Certificate",6.2,"Sinhala,English",Patient care,Looking after,Full-day,93818.0,Accepted
39,Male,Monaragala,Degree,NVQ Level 3,3.7,"Sinhala,English",Elderly care,Looking after,Half-day,0.0,Accepted
22,Male,Kalutara,Degree,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Half-day,25965.0,Rejected
20,Male,Puttalam,Diploma,NVQ Level 3,1.0,"Sinhala,English",Elderly care,Looking after,Hourly,53184.0,Rejected
28,Male,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",2.5,"Sinhala,English",Elderly care,Looking after,Half-day,13598.0,Accepted
34,Male,Galle,Diploma,NVQ Level 3,2.7,"Sinhala,English",Elderly care,All-around,Full-day,30458.0,Accepted
30,Female,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Half-day,36853.0,Rejected
47,Female,Gampaha,Short Course,NVQ Level 3,3.3,"Sinhala,English","Elderly care,Child care,Domestic support",All-around,Half-day,61808.0,Accepted
42,Female,Colombo,Diploma,NVQ Level 3,0.1,Sinhala,Elderly care,Looking after,Full-day,33719.0,Rejected
41,Male,Gampaha,Diploma,Short caregiving course,1.8,"Sinhala,English",Disability care,Looking after,Full-day,15632.0,Accepted
39,Female,Colombo,Degree,NVQ Level 3,0.5,"Sinhala,English",Elderly care,All-around,Full-day,44014.0,Accepted
40,Male,Matara,Diploma,NVQ Level 3,2.2,"Sinhala,English",Elderly care,Looking after,Live-in,34193.0,Accepted
36,Female,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",3.3,"Sinhala,English",Elderly care,Looking after,Half-day,33323.0,Accepted
23,Male,Ratnapura,Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Half-day,11979.0,Rejected
46,Male,Kalutara,Diploma/Degree,"First Aid Certificate,Diploma in Caregiving",4.5,"Sinhala,English",Disability care,Looking after,Half-day,84248.0,Accepted
27,Male,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Full-day,62075.0,Accepted
26,Male,Gampaha,Diploma,NVQ Level 3,2.4,"Sinhala,English",Elderly care,Looking after,Half-day,28455.0,Accepted
21,Female,Colombo,Secondary/Short Course,NVQ Level 3,0.0,Sinhala,Elderly care,All-around,Full-day,70269.0,Rejected
31,Male,Gampaha,Diploma,Diploma in Caregiving,1.9,"Sinhala,English",Disability care,Looking after,Half-day,47473.0,Accepted
31,Female,Colombo,Diploma,NVQ Level 3,1.4,"Sinhala,English",Elderly care,Looking after,Hourly,46327.0,Rejected
41,Female,Colombo,Diploma,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,31721.0,Accepted
45,Male,Colombo,Short Course,NVQ Level 3,3.9,"Sinhala,English",Elderly care,Looking after,Half-day,25369.0,Accepted
37,Female,Kalutara,Diploma,NVQ Level 3,0.9,"Sinhala,English",Disability care,Looking after,Half-day,66451.0,Accepted
41,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,49695.0,Rejected
44,Female,Colombo,Short Course,NVQ Level 3,0.6,"Sinhala,English",Elderly care,All-around,Full-day,66848.0,Rejected
26,Female,Colombo,Degree,NVQ Level 3,4.3,"Sinhala,English",Patient care,Looking after,Full-day,107762.0,Accepted
50,Male,Jaffna,Diploma,Diploma in Caregiving,2.6,"Sinhala,English",Elderly care,All-around,Full-day,2550.0,Accepted
46,Female,Colombo,Short Course,NVQ Level 3,3.5,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,57353.0,Accepted
50,Male,Colombo,Diploma,NVQ Level 3,3.6,"Sinhala,English",Elderly care,Looking after,Full-day,59851.0,Accepted
28,Female,Galle,Diploma,NVQ Level 3,3.7,"Sinhala,English",Patient care,All-around,Full-day,64975.0,Accepted
32,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",4.5,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,91033.0,Accepted
35,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,44556.0,Rejected
31,Male,Kandy,Degree,"NVQ Level 3,Diploma in Caregiving",0.9,"Sinhala,English",Patient care,Looking after,Half-day,67800.0,Accepted
31,Female,Colombo,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,49847.0,Accepted
37,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,All-around,Full-day,49916.0,Rejected
22,Female,Colombo,Degree,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,34080.0,Accepted
22,Male,Kalutara,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Hourly,37767.0,Accepted
20,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,All-around,Half-day,81240.0,Rejected
26,Male,Monaragala,Diploma,NVQ Level 3,2.6,"Sinhala,English",Patient care,Looking after,Hourly,19075.0,Accepted
34,Female,Gampaha,Short Course,NVQ Level 3,0.7,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,44078.0,Accepted
30,Male,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Rejected
31,Male,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,51856.0,Accepted
30,Female,Colombo,Short Course,NVQ Level 3,1.2,"Sinhala,English",Elderly care,All-around,Unknown,30943.0,Rejected
29,Female,Colombo,Degree,NVQ Level 4,0.9,"Sinhala,English",Child care,Looking after,Half-day,20179.0,Rejected
23,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,56910.0,Accepted
28,Male,Kegalle,Diploma,NVQ Level 3,0.0,"Sinhala,English",Disability care,Looking after,Half-day,0.0,Accepted
29,Male,Kegalle,Diploma,NVQ Level 3,0.5,"Sinhala,English",Patient care,Looking after,Hourly,29151.0,Accepted
30,Male,Gampaha,Degree,NVQ Level 3,1.3,"Sinhala,English",Disability care,Looking after,Half-day,33706.0,Accepted
32,Female,Colombo,Short Course,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,18480.0,Accepted
28,Male,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Hourly,84031.0,Rejected
38,Male,Gampaha,Short Course,Short caregiving course,3.2,"Sinhala,English",Disability care,Looking after,Half-day,50714.0,Accepted
40,Male,Gampaha,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,34631.0,Accepted
39,Female,Gampaha,Short Course,Diploma in Caregiving,0.0,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,67118.0,Accepted
43,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,29613.0,Rejected
22,Male,Hambantota,Diploma,NVQ Level 3,0.7,"Sinhala,English",Patient care,Supervising,Hourly,31642.0,Rejected
39,Female,Colombo,Degree,NVQ Level 3,0.9,"Sinhala,English",Child care,Looking after,Half-day,43275.0,Accepted
30,Male,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Half-day,47820.0,Accepted
33,Female,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",4.0,"Sinhala,English",Elderly care,Looking after,Full-day,97162.0,Accepted
28,Male,Colombo,Secondary,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,30648.0,Rejected
30,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,35104.0,Rejected
38,Male,Gampaha,Diploma,Diploma in Caregiving,0.8,"Sinhala,English",Disability care,Looking after,Half-day,22656.0,Accepted
27,Male,Colombo,Degree,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,26412.0,Rejected
29,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,46895.0,Rejected
35,Male,Colombo,Diploma,NVQ Level 3,0.1,"Sinhala,English",Elderly care,Looking after,Half-day,4675.0,Accepted
29,Male,Kegalle,Diploma,Diploma in Caregiving,0.5,"Sinhala,English",Disability care,Looking after,Half-day,11055.0,Accepted
22,Female,Galle,Diploma,NVQ Level 3,1.1,"Sinhala,English",Patient care,All-around,Hourly,33693.0,Rejected
23,Male,Hambantota,Diploma,NVQ Level 3,0.0,"Sinhala,English",Patient care,Supervising,Hourly,29142.0,Rejected
28,Female,Colombo,Short Course,NVQ Level 3,2.2,"Sinhala,English",Elderly care,Looking after,Half-day,40909.0,Accepted
50,Male,Kalutara,Diploma,NVQ Level 3,4.2,"Sinhala,English",Disability care,Looking after,Full-day,28418.0,Accepted
25,Male,Kalutara,Diploma,NVQ Level 3,3.5,"Sinhala,English",Elderly care,Looking after,Hourly,27848.0,Accepted
54,Female,Ratnapura,Degree,"NVQ Level 3,Diploma in Caregiving",4.9,"Sinhala,English",Child care,Looking after,Half-day,102356.0,Accepted
44,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Child care,Looking after,Half-day,70678.0,Accepted
45,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",1.5,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,41932.0,Accepted
48,Male,Gampaha,Short Course,Short caregiving course,3.5,"Sinhala,English",Disability care,Looking after,Half-day,41605.0,Accepted
30,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,60148.0,Rejected
27,Male,Gampaha,Diploma,NVQ Level 3,3.6,"Sinhala,English",Elderly care,Looking after,Half-day,21233.0,Accepted
31,Male,Colombo,Short Course,NVQ Level 3,4.7,"Sinhala,English",Elderly care,Looking after,Half-day,37216.0,Accepted
32,Male,Galle,Diploma,NVQ Level 3,1.9,"Sinhala,English",Patient care,All-around,Full-day,25358.0,Accepted
39,Male,Gampaha,Diploma,Diploma in Caregiving,4.3,"Sinhala,English",Disability care,Looking after,Half-day,23474.0,Accepted
40,Female,Colombo,Degree,NVQ Level 3,0.9,"Sinhala,English",Patient care,All-around,Full-day,60459.0,Accepted
37,Female,Kegalle,Short Course,"NVQ Level 4,Diploma in Caregiving",3.6,"Sinhala,English",Disability care,Supervising,Half-day,66716.0,Accepted
47,Female,Gampaha,Diploma,"NVQ Level 4,Diploma in Caregiving",0.0,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,28350.0,Accepted
26,Male,Matara,Diploma,NVQ Level 3,2.7,"Sinhala,English",Elderly care,Looking after,Half-day,78163.0,Accepted
25,Female,Kegalle,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,31465.0,Accepted
34,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,27139.0,Rejected
21,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Rejected
42,Male,Kalutara,Secondary/Diploma,NVQ Level 3,6.4,Sinhala,Disability care,Looking after,Live-in,38729.0,Accepted
34,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Half-day,39436.0,Accepted
36,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,42609.0,Rejected
39,Female,Colombo,Degree,NVQ Level 3,0.5,Sinhala,Elderly care,All-around,Full-day,27313.0,Rejected
45,Female,Colombo,Secondary,NVQ Level 3,0.9,"Sinhala,English",Elderly care,Looking after,Full-day,27108.0,Rejected
25,Male,Gampaha,Diploma,NVQ Level 3,3.5,"Sinhala,English",Elderly care,Looking after,Half-day,0.0,Accepted
41,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Full-day,45736.0,Rejected
29,Female,Gampaha,Diploma,"First Aid Certificate,Diploma in Caregiving",0.8,"Sinhala,English",Disability care,Looking after,Half-day,42656.0,Accepted
20,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Full-day,91182.0,Rejected
37,Female,Colombo,Degree,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,39723.0,Accepted
49,Female,Colombo,Degree,NVQ Level 4,0.9,"Sinhala,English",Child care,Looking after,Half-day,76297.0,Accepted
39,Male,Monaragala,Diploma,Short caregiving course,4.3,"Sinhala,English",Disability care,Looking after,Live-in,25069.0,Accepted
28,Male,Kegalle,Diploma,NVQ Level 3,4.5,"Sinhala,English",Disability care,Looking after,Hourly,6085.0,Accepted
40,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.5,"Sinhala,English",Child care,Looking after,Half-day,81847.0,Accepted
28,Male,Gampaha,Degree,NVQ Level 3,0.1,"Sinhala,English",Disability care,Looking after,Half-day,40693.0,Accepted
40,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.7,"Sinhala,English",Child care,Looking after,Half-day,67205.0,Accepted
33,Female,Colombo,Diploma,NVQ Level 3,3.0,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,47536.0,Accepted
46,Male,Gampaha,Diploma,Diploma in Caregiving,5.7,"Sinhala,English",Disability care,Looking after,Full-day,8849.0,Accepted
30,Female,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",0.8,"Sinhala,English",Elderly care,Looking after,Full-day,43263.0,Accepted
33,Male,Matara,Secondary,"NVQ Level 3,Diploma in Caregiving",3.5,"Sinhala,English",Elderly care,Looking after,Half-day,11945.0,Accepted
24,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Half-day,33945.0,Rejected
21,Male,Ratnapura,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,30689.0,Rejected
26,Female,Gampaha,Diploma,Diploma in Caregiving,0.5,"Sinhala,English",Disability care,Looking after,Half-day,40363.0,Accepted
36,Female,Vavuniya,Diploma,"NVQ Level 4,Diploma in Caregiving",4.0,"Sinhala,Tamil","Elderly care,Disability care,Domestic support",All-around,Full-day,53632.0,Accepted
29,Male,Kegalle,Diploma,Diploma in Caregiving,0.0,"Sinhala,English",Domestic support,Unknown,Half-day,0.0,Accepted
28,Male,Kegalle,Diploma,NVQ Level 3,0.3,"Sinhala,English","Patient care,Palliative care",Looking after,Hourly,3598.0,Accepted
40,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,19616.0,Accepted
37,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,66511.0,Accepted
26,Male,Puttalam,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Half-day,20046.0,Rejected
21,Female,Colombo,Short Course,NVQ Level 3,0.8,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,85956.0,Accepted
53,Male,Gampaha,Diploma,Diploma in Caregiving,0.0,"Sinhala,English",Disability care,Looking after,Half-day,12196.0,Accepted
26,Male,Kalutara,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,56406.0,Accepted
20,Female,Colombo,Diploma,NVQ Level 3,0.7,"Sinhala,English",Elderly care,Looking after,Full-day,75477.0,Accepted
36,Female,Colombo,Degree,NVQ Level 3,0.3,Sinhala,"Elderly care,Patient care",All-around,Half-day,35121.0,Accepted
24,Male,Kurunegala,Secondary/Diploma,NVQ Level 3,1.4,"Sinhala,English",Elderly care,Looking after,Half-day,0.0,Accepted
33,Female,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Elderly care,Looking after,Half-day,43623.0,Rejected
22,Female,Colombo,Diploma,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Full-day,67968.0,Rejected
37,Male,Monaragala,Secondary/Short Course,Short caregiving course,2.5,"Sinhala,English",Elderly care,Looking after,Live-in,3775.0,Accepted
25,Female,Kalutara,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,45452.0,Rejected
43,Male,Gampaha,Diploma,NVQ Level 3,3.5,"Sinhala,English",Elderly care,Looking after,Half-day,53179.0,Accepted
38,Female,Ratnapura,Diploma,NVQ Level 3,3.4,"Sinhala,English",Patient care,Looking after,Half-day,54529.0,Accepted
27,Male,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Rejected
31,Male,Matara,Degree,"NVQ Level 3,Diploma in Caregiving",3.0,"Sinhala,English",Elderly care,Looking after,Half-day,34867.0,Accepted
36,Female,Galle,Diploma,NVQ Level 3,1.9,"Sinhala,English",Patient care,Supervising,Half-day,34713.0,Accepted
43,Female,Ratnapura,Diploma,NVQ Level 3,4.0,"Sinhala,English",Patient care,All-around,Full-day,109291.0,Accepted
40,Female,Gampaha,Diploma,"NVQ Level 3,Diploma in Caregiving",0.6,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,88417.0,Accepted
40,Male,Kalutara,Secondary/Diploma,NVQ Level 3,1.4,"Sinhala,English",Elderly care,Looking after,Half-day,39647.0,Accepted
24,Male,Colombo,Diploma,NVQ Level 3,0.3,"Sinhala,English",Patient care,Looking after,Hourly,21831.0,Rejected
24,Male,Ratnapura,Diploma,Diploma in Caregiving,3.3,"Sinhala,English",Patient care,Supervising,Half-day,22652.0,Accepted
30,Male,Jaffna,Diploma,NVQ Level 3,5.3,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Accepted
45,Male,Gampaha,Short Course,Diploma in Caregiving,3.8,"Sinhala,English",Disability care,Looking after,Half-day,58585.0,Accepted
28,Female,Colombo,Short Course,NVQ Level 3,0.2,"Sinhala,English",Elderly care,All-around,Half-day,33708.0,Accepted
33,Male,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Elderly care,Looking after,Half-day,50819.0,Accepted
23,Female,Kalutara,Secondary/Diploma,NVQ Level 3,1.4,"Sinhala,English",Child care,Looking after,Half-day,11256.0,Accepted
28,Male,Colombo,Diploma,NVQ Level 3,2.7,"Sinhala,English",Elderly care,Looking after,Half-day,28157.0,Accepted
36,Female,Kandy,Degree,"NVQ Level 3,Diploma in Caregiving",3.9,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,70494.0,Accepted
24,Female,Colombo,Diploma,NVQ Level 3,0.6,"Sinhala,English",Elderly care,Looking after,Full-day,54863.0,Rejected
22,Male,Kalutara,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,0.0,Rejected
24,Male,Kegalle,Diploma,Diploma in Caregiving,0.6,"Sinhala,English",Domestic support,Unknown,Half-day,28709.0,Accepted
43,Female,Colombo,Degree,NVQ Level 3,0.9,"Sinhala,English","Elderly care,Domestic support",All-around,Full-day,48271.0,Accepted
32,Female,Colombo,Diploma,NVQ Level 3,2.2,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,63207.0,Accepted
29,Female,Colombo,Diploma,NVQ Level 3,0.0,Sinhala,Elderly care,All-around,Full-day,43736.0,Rejected
28,Female,Kegalle,Diploma,NVQ Level 3,0.0,"Sinhala,English",Disability care,Looking after,Half-day,43883.0,Accepted
32,Male,Kalutara,Secondary/Diploma,NVQ Level 3,0.7,"Sinhala,English",Disability care,Looking after,Half-day,30721.0,Accepted
43,Male,Colombo,Diploma,NVQ Level 3,3.2,"Sinhala,English",Elderly care,Looking after,Live-in,43575.0,Accepted
48,Male,Colombo,Diploma,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,60089.0,Accepted
28,Female,Colombo,Short Course,Diploma in Caregiving,0.6,"Sinhala,English",Elderly care,Looking after,Half-day,35769.0,Accepted
30,Female,Gampaha,Diploma,"First Aid Certificate,Diploma in Caregiving",1.1,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,7875.0,Accepted
30,Male,Kurunegala,Diploma,NVQ Level 3,3.8,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Accepted
29,Male,Ratnapura,Diploma,NVQ Level 3,1.6,"Sinhala,English",Patient care,Looking after,Half-day,75662.0,Accepted
44,Male,Monaragala,Diploma,NVQ Level 3,3.8,"Sinhala,English",Elderly care,Looking after,Live-in,35113.0,Accepted
31,Male,Colombo,Diploma,"NVQ Level 3,Diploma in Caregiving",0.2,"Sinhala,English",Elderly care,Looking after,Half-day,22071.0,Accepted
37,Male,Matara,Diploma,NVQ Level 3,3.9,"Sinhala,English",Elderly care,Looking after,Hourly,3874.0,Accepted
35,Female,Colombo,Degree,NVQ Level 3,3.4,"Sinhala,English",Patient care,All-around,Full-day,80918.0,Accepted
35,Female,Colombo,Degree,NVQ Level 4,0.0,Sinhala,Child care,Looking after,Full-day,28916.0,Rejected
42,Male,Vavuniya,Diploma,Short caregiving course,2.5,"Sinhala,English",Disability care,All-around,Full-day,36380.0,Accepted
40,Female,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,All-around,Half-day,53452.0,Accepted
35,Female,Colombo,Degree,NVQ Level 3,0.9,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,37403.0,Accepted
44,Male,Galle,Diploma,NVQ Level 3,4.4,"Sinhala,English",Patient care,All-around,Hourly,4596.0,Accepted
45,Male,Colombo,Short Course,NVQ Level 3,5.0,"Sinhala,English",Elderly care,Looking after,Half-day,43931.0,Accepted
35,Male,Colombo,Diploma,NVQ Level 3,2.6,"Sinhala,English",Elderly care,Looking after,Hourly,33856.0,Accepted
47,Female,Colombo,Degree,NVQ Level 3,4.6,"Sinhala,English",Elderly care,Looking after,Half-day,53261.0,Accepted
34,Male,Ratnapura,Diploma,NVQ Level 3,0.2,"Sinhala,English",Patient care,Supervising,Hourly,29920.0,Rejected
32,Male,Kalutara,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Hourly,45276.0,Rejected
29,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.4,"Sinhala,English",Child care,Looking after,Half-day,20904.0,Rejected
43,Male,Gampaha,Short Course,Short caregiving course,2.7,"Sinhala,English",Elderly care,Looking after,Live-in,22799.0,Accepted
46,Female,Gampaha,Degree,"First Aid Certificate,Diploma in Caregiving",4.6,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,96059.0,Accepted
44,Female,Colombo,Degree,NVQ Level 3,0.2,"Sinhala,English",Elderly care,Looking after,Half-day,60539.0,Accepted
49,Female,Colombo,Diploma,NVQ Level 3,0.1,"Sinhala,English",Elderly care,Looking after,Full-day,42093.0,Rejected
46,Male,Colombo,Diploma,NVQ Level 3,3.9,"Sinhala,English",Elderly care,Looking after,Half-day,28251.0,Accepted
26,Male,Colombo,Diploma,NVQ Level 3,4.0,"Sinhala,English",Elderly care,Looking after,Half-day,63253.0,Accepted
48,Female,Kalutara,Secondary/Diploma,NVQ Level 3,1.8,"Sinhala,English",Child care,Looking after,Half-day,52506.0,Accepted
34,Male,Kurunegala,Diploma,NVQ Level 3,0.8,"Sinhala,English",Patient care,Looking after,Hourly,67443.0,Accepted
29,Male,Kurunegala,Degree,NVQ Level 3,4.5,"Sinhala,English",Elderly care,Looking after,Half-day,15694.0,Accepted
41,Female,Colombo,Diploma,NVQ Level 3,0.5,"Sinhala,English",Patient care,Looking after,Full-day,71295.0,Accepted
33,Male,Gampaha,Degree,NVQ Level 3,1.6,"Sinhala,English",Elderly care,Looking after,Half-day,6028.0,Accepted
30,Female,Colombo,Degree,NVQ Level 3,0.5,"Sinhala,English",Child care,Looking after,Half-day,37296.0,Rejected
43,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",0.2,Sinhala,Child care,Looking after,Full-day,82118.0,Accepted
34,Female,Colombo,Degree,NVQ Level 3,0.2,"Sinhala,English","Elderly care,Domestic support",All-around,Full-day,56577.0,Accepted
36,Female,Colombo,Diploma,NVQ Level 3,0.4,"Sinhala,English",Elderly care,Looking after,Full-day,25617.0,Rejected
27,Male,Gampaha,Diploma,NVQ Level 3,1.0,"Sinhala,English",Elderly care,Looking after,Half-day,40469.0,Accepted
37,Male,Matara,Degree,"NVQ Level 3,Diploma in Caregiving",2.8,"Sinhala,English",Elderly care,Looking after,Half-day,57157.0,Accepted
45,Female,Colombo,Diploma,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Hourly,74452.0,Rejected
28,Female,Gampaha,Short Course,Diploma in Caregiving,1.0,"Sinhala,English",Elderly care,Unknown,Half-day,28035.0,Accepted
29,Male,Ratnapura,Diploma,NVQ Level 3,4.5,"Sinhala,English",Patient care,Supervising,Hourly,31438.0,Accepted
42,Female,Colombo,Degree,NVQ Level 3,1.5,"Sinhala,English",Child care,Looking after,Half-day,35298.0,Accepted
34,Male,Galle,Short Course,NVQ Level 3,0.8,"Sinhala,English",Elderly care,All-around,Full-day,45025.0,Accepted
25,Female,Colombo,Diploma,NVQ Level 3,1.5,"Sinhala,English",Patient care,Looking after,Half-day,30625.0,Accepted
44,Male,Colombo,Diploma,NVQ Level 3,0.8,"Sinhala,English",Elderly care,Looking after,Half-day,42663.0,Accepted
39,Male,Colombo,Diploma,NVQ Level 3,4.0,"Sinhala,English",Elderly care,Looking after,Full-day,30613.0,Accepted
43,Female,Colombo,Secondary,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Full-day,24035.0,Rejected
27,Male,Colombo,Diploma,NVQ Level 3,0.0,"Sinhala,English",Elderly care,Looking after,Half-day,27711.0,Rejected
27,Male,Colombo,Diploma,NVQ Level 3,1.6,"Sinhala,English",Elderly care,Looking after,Half-day,39207.0,Accepted
27,Female,Colombo,Degree,"NVQ Level 3,Diploma in Caregiving",4.8,"Sinhala,English","Elderly care,Patient care",Looking after,Half-day,53208.0,Accepted
41,Female,Vavuniya ,Diploma,"NVQ Level 4,Diploma in Caregiving",2.1,"Sinhala,English","Palliative care,Domestic support",Looking after,Half-day,48737.0,Accepted
32,Male,Ratnapura,Diploma,NVQ Level 3,1.7,"Sinhala,English",Elderly care,Looking after,Hourly,0.0,Accepted
41,Female,Colombo,Secondary/Diploma,NVQ Level 3,0.0,"Sinhala,English",Child care,Looking after,Half-day,0.0,Accepted
42,Male,Kalutara,Diploma,NVQ Level 3,3.3,"Sinhala,English",Elderly care,Looking after,Half-day,72610.0,Accepted
